# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
file	function	kind	bucket	line107	line110	sig107	sig110	flags
Lua/Buildings/ResourceStockpile.lua	ResourceStockpileBase.Service	body+sig	hand	376	372	:unit,duration	:unit,duration,interest	
Lua/Buildings/ResourceStockpile.lua	ResourceStockpileBase.SetDesiredAmountSlider	body	hand	203	217	:perc	:perc	
Lua/Buildings/ResourceStockpile.lua	ResourceStockpileBase.SetStoredAmount	body	hand	509	524	:new_amount	:new_amount	
Lua/Buildings/ResourceStockpile.lua	ResourceStockpileBase.TakeMealPortion	added	hand		375		:colonist	
Lua/Buildings/ResourceStockpile.lua	ResourceStockpileBase.Unassign	removed	hand	349		:unit,fulfilled		
Lua/Buildings/ResourceStockpile.lua	SetPileResource	body	hand	17	38	.obj,resource,is_group	.obj,resource,is_group	
Lua/Buildings/ResourceStockpile.lua	StockpileDumpSpotFilterForWasteRock	body	hand	1181	1311	.obj	.obj	
Lua/Buildings/RocketBase.lua	OnMsg.RocketLanded	added	hand		375		.rocket	
Lua/Buildings/RocketBase.lua	RocketBase.AdjustFlightTime	body	hand	921	919	:flight_time	:flight_time	
Lua/Buildings/RocketBase.lua	RocketBase.ApplyTouristRewards	body	hand	815	813	:	:	
Lua/Buildings/RocketBase.lua	RocketBase.Disembark	body	hand	1980	1969	:crew	:crew	
Lua/Buildings/RocketBase.lua	RocketBase.DroneApproach	body	hand	1811	1795	:drone,r	:drone,r	
Lua/Buildings/RocketBase.lua	RocketBase.DropBrokenDrones	body	hand	725	721	:t	:t	
Lua/Buildings/RocketBase.lua	RocketBase.EjectColonists	body	hand	2096	2094	:	:	
Lua/Buildings/RocketBase.lua	RocketBase.FlyToMars	body	hand	232	233	:cargo,cost,flight_time,initial,launch_time	:cargo,cost,flight_time,initial,launch_time	
Lua/Buildings/RocketBase.lua	RocketBase.GenerateArrivals	body	hand	2021	2018	:amount,applicants	:amount,applicants	
Lua/Buildings/RocketBase.lua	RocketBase.InterruptIncomingDronesAndDisconnect	body	hand	743	740	:	:	
Lua/Buildings/RocketBase.lua	RocketBase.LandOnMars	body	hand	381	380	:site,from_ui,dont_override	:site,from_ui,dont_override	
Lua/Buildings/RocketBase.lua	RocketBase.LandingDisabled	body	hand	293	285	:	:	
Lua/Buildings/RocketBase.lua	RocketBase.LeadIn	body	hand	1611	1604	:unit	:unit	
Lua/Buildings/RocketBase.lua	RocketBase.OnPinClicked	body	hand	1480	1478	:gamepad	:gamepad	
Lua/Buildings/RocketBase.lua	RocketBase.ReturnLoaded	body	hand	1210	1208	:	:	
Lua/Buildings/RocketBase.lua	RocketBase.UIStatusArrive	body	hand	1287	1285	:template	:template	
Lua/Buildings/RocketBase.lua	RocketBase.UIStatusDeparting	body	hand	1446	1444	:template	:template	
Lua/Buildings/RocketBase.lua	RocketBase.UIStatusLandingDisabled	body	hand	1323	1321	:template	:template	
Lua/Buildings/RocketBase.lua	RocketBase.UIStatusSuspendedInOrbit	body	hand	1317	1315	:template	:template	
Lua/Buildings/RocketBase.lua	RocketBase.UnloadNotifications	body	hand	527	520	:	:	
Lua/Buildings/RocketBase.lua	SetRocketLogo	body	hand	2546	2547	.rocket,logo_id	.rocket,logo_id	
Lua/Buildings/RocketBuildingBase.lua	DeleteRocketConstruction	body+sig	hand	28	27	.pos,map	.pos_or_obj,map	
Lua/Buildings/RocketBuildingBase.lua	OnMsg.ConstructionSiteRemoved	body	hand	51	50	.construction_site	.construction_site	
Lua/Buildings/RocketBuildingBase.lua	RocketBuildingBase.GameInit	body	hand	10	10	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.CreateGetters	body	hand	78	78	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.ExpeditionExecute	body	hand	723	733	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.ExpeditionPrepare	body	hand	530	534	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.GetStoredAmount	added	hand		112		:resource	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusMission	body	hand	1180	1193	:template	:template	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusMissionReturn	body	hand	1206	1219	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusTask	body	hand	1231	1244	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusTaskReturn	body	hand	1254	1267	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusTradeExport	body	hand	1143	1156	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.UIStatusTradeImport	body	hand	1158	1171	:	:	
Lua/Buildings/RocketExpedition.lua	RocketExpeditionBase.Unload	body	hand	885	897	:cancel_expedition	:cancel_expedition	
Lua/Buildings/RocketUtilities.lua	ApplicantResidenceFilter	added	hand		85		.traits	
Lua/Buildings/RocketUtilities.lua	FixDevMaps	body	hand	471	566	.	.	
Lua/Buildings/RocketUtilities.lua	GetAvailableResidencesFor	added	hand		89		.applicants,count,cities	
Lua/Buildings/RocketUtilities.lua	GetRocketPassengers	body	hand	371	444	.context	.context	
Lua/Buildings/RocketUtilities.lua	LandingPadBase.GameInit	body	hand	242	299	:	:	
Lua/Buildings/RocketUtilities.lua	LandingPadBase.GetIPDescription	added	hand		349		:	
Lua/Buildings/RocketUtilities.lua	LandingPadBase.HasRocket	body	hand	267	324	:	:	
Lua/Buildings/RocketUtilities.lua	OnMsg.GamepadUIStyleChanged	added	hand		499		.	
Lua/Buildings/RocketUtilities.lua	OnMsg.OnDevMapStart	body	hand	461	556	.	.	
Lua/Buildings/RocketUtilities.lua	PrepareApplicantsForTravel	body	hand	85	126	.city,host,capacity	.city,host,capacity	
Lua/Buildings/RocketUtilities.lua	SavegameFixups.CleanupRocketLandingFXLeftovers	added	hand		585		.	
Lua/Buildings/RoverBuilding.lua	BaseRoverBuilding.GameInit	body	hand	11	11	:	:	
Lua/Buildings/RubbleBase.lua	RubbleBase.RoverWork	body	hand	78	78	:rover,request,resource,amount	:rover,request,resource,amount	
Lua/Buildings/RubbleBase.lua	RubbleBase.TryAutoRequestClear	added	hand		124		:	
Lua/Buildings/Sanatorium.lua	SanatoriumBase.GetInfopanelSelectorItems	added	hand		126		:dataset,list	
Lua/Buildings/School.lua	SchoolBase.GetInfopanelSelectorItems	added	hand		86		:dataset,list	
Lua/Buildings/School.lua	SchoolBase.OnTrainingCompleted	body	hand	53	53	:unit	:unit	
Lua/Buildings/SchoolSpire.lua	SchoolSpire.OnTrainingCompleted	body	hand	11	11	:unit	:unit	
Lua/Buildings/SecurityStation.lua	SecurityStationBase.GetAdjustedRenegades	body	hand	16	16	:	:	
Lua/Buildings/SecurityStation.lua	SecurityStationBase.GetNotAdjustedRenegades	removed	hand	24		:		
Lua/Buildings/SecurityStation.lua	SecurityStationBase.GetRenegadesCount	body	hand	20	20	:	:	
Lua/Buildings/SensorTower.lua	GetActiveSensorTowerLaw	added	hand		47		.	
Lua/Buildings/SensorTower.lua	SavegameFixups.SensorTowerHexRangeEnable	added	hand		62		.	
Lua/Buildings/SensorTower.lua	SensorTowerBase.BuildingUpdate	body	hand	91	95	:delta	:delta	
Lua/Buildings/SensorTower.lua	SensorTowerBase.GameInit	removed	hand	39		:		
Lua/Buildings/SensorTower.lua	SensorTowerBase.GetSelectionRadiusScale	body	hand	59	66	:	:	
Lua/Buildings/SensorTower.lua	SensorTowerBase.OnModifiableValueChanged	body	hand	50	41	:prop	:prop	
Lua/Buildings/SensorTower.lua	SensorTowerBase.OnSetWorking	added	hand		118		:working	
Lua/Buildings/SensorTower.lua	SensorTowerWorking.OnSetWorking	body	hand	6	6	:working	:working	
Lua/Buildings/SensorTower.lua	UpdateSensorTowerHexRangeEnable	added	hand		54		.	
Lua/Buildings/Service.lua	RecomputeServiceImpact	added	hand		373		.	
Lua/Buildings/Service.lua	Service.BuildingDailyUpdate	body	hand	126	233	:...	:...	
Lua/Buildings/Service.lua	Service.CanBeUsedBy	body	hand	135	240	:colonist	:colonist	
Lua/Buildings/Service.lua	Service.CanService	body	hand	145	251	:unit	:unit	
Lua/Buildings/Service.lua	Service.ComputeServiceImpact	added	hand		73		:	
Lua/Buildings/Service.lua	Service.Done	added	hand		43		:done_map	
Lua/Buildings/Service.lua	Service.GameInit	added	hand		11		:	
Lua/Buildings/Service.lua	Service.GetError	added	hand		33		:	
Lua/Buildings/Service.lua	Service.GetIPDescription	body+sig	hand	59	166	:	:label_separator,dont_modify	
Lua/Buildings/Service.lua	Service.GetInDomeUsedCapacity	added	hand		84		:	
Lua/Buildings/Service.lua	Service.GetOtherDomesUsedCapacity	added	hand		89		:	
Lua/Buildings/Service.lua	Service.GetServiceDescription	added	hand		125		:texts,label_separator,dont_modify	
Lua/Buildings/Service.lua	Service.GetUIEffectiveStatText	added	hand		69		:	
Lua/Buildings/Service.lua	Service.GetUIWarning	added	hand		23		:	
Lua/Buildings/Service.lua	Service.IsServiceUnused	added	hand		19		:	
Lua/Buildings/Service.lua	Service.Service	body	hand	167	273	:unit,duration,daily_interest	:unit,duration,daily_interest	
Lua/Buildings/Service.lua	Service.SetWorking	added	hand		54		:working	
Lua/Buildings/Service.lua	Service.UnassignAllDomes	added	hand		114		:	
Lua/Buildings/Service.lua	Service.UnassignDome	added	hand		103		:dome	
Lua/Buildings/Service.lua	Service.UpdateServicePerformance	added	hand		100		:	
Lua/Buildings/Service.lua	Service.WillWorkAnyShift	added	hand		63		:	
Lua/Buildings/Service.lua	ServiceWorkplace.AddWorker	body	hand	220	357	:worker,shift	:worker,shift	
Lua/Buildings/Service.lua	ServiceWorkplace.GetEffectivePerformance	body+sig	hand	207	339	:	:shift	
Lua/Buildings/Service.lua	ServiceWorkplace.GetEffectiveServiceComfort	removed	hand	201		:		
Lua/Buildings/Service.lua	ServiceWorkplace.GetIPDescription	body+sig	hand	191	332	:	:label_separator,dont_modify	
Lua/Buildings/Service.lua	ServiceWorkplace.GetServiceCapacity	added	hand		293		:	
Lua/Buildings/Service.lua	ServiceWorkplace.OnChangeWorkshift	body	hand	180	288	:old,new	:old,new	
Lua/Buildings/Service.lua	ServiceWorkplace.RemoveWorker	body	hand	225	363	:worker	:worker	
Lua/Buildings/Service.lua	ServiceWorkplace.ToggleShift	added	hand		314		:shift	
Lua/Buildings/Service.lua	ServiceWorkplace.UpdateServicePerformance	added	hand		303		:	
Lua/Buildings/Service.lua	ServiceWorkplace.WillWorkAnyShift	added	hand		318		:	
Lua/Buildings/Service.lua	StatsChange.ConsumeOnVisit	removed	hand	49		:unit		
Lua/Buildings/Service.lua	StatsChange.Service	removed	hand	7		:unit,duration,reason,comfort_threshold,interest		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.AddResource	removed	hand	50		:amount,resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.CreateResourceRequests	removed	hand	25		:		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.DoesAcceptAnyResourceFromGroup	removed	hand	174		:group,exclude		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.DoesAcceptResource	removed	hand	170		:resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.GetCubePosRelative	removed	hand	146		:idx,placement_offset,resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.GetEmptyStorage	removed	hand	59		:resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.GetStoredAmount	removed	hand	63		:resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.Init	removed	hand	21		:		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.MaxSharedStorageGetter	removed	hand	87		:		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.OnResourceCubePlaced	removed	hand	101		:cube,resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.ReInitBoxSpots	removed	hand	91		:		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.RearrangeCubes	removed	hand	150		:removed_cube_idx		RENAME?~Lua/Buildings/MultiResourceCubeVisuals.lua:MultiResourceCubeVisuals.RearrangeCubes
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.RoverLoadResource	removed	hand	46		:amount,resource,request		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.SetCount	removed	hand	105		:new_count,resource		
Lua/Buildings/SharedStorageBaseVisualOnly.lua	SharedStorageBaseVisualOnly.SetStoredAmount	removed	hand	78		:resource,amount		RENAME?Lua/Buildings/MultiResourceCubeVisuals.lua:MultiResourceCubeVisuals.SetStoredAmount
Lua/Buildings/ShiftsBuilding.lua	FixSingleShiftBuilding	added	hand		430		.bld	
Lua/Buildings/ShiftsBuilding.lua	SavegameFixups.FixSingleShiftBuildingsActiveShift	added	hand		469		.	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.ApplyCopyParams	body	hand	353	410	:params	:params	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.CanWorkTrainHereDomeCheck	body	hand	242	302	:colonist	:colonist	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.CloseShift	body	hand	187	233	:shift	:shift	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.GameInit	body	hand	30	50	:	:	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.GatherCopyParams	body	hand	349	405	:params	:params	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.GetUIDescriptionShifts	added	hand		103		:	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.GetUIWorkshiftsRollover	added	hand		33		:	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.IsWorkshiftUnstaffed	added	hand		208		:shift	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.OpenShift	body	hand	206	256	:shift	:shift	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.RemoveFromShiftsBuildingLabel	body	hand	54	79	:	:	
Lua/Buildings/ShiftsBuilding.lua	ShiftsBuilding.ShowUIWorkshiftsTitle	added	hand		31		:	SPAN-SUSPECT
Lua/Buildings/ShiftsBuilding.lua	WaitChangeWorkshift	body	hand	78	119	.workshift	.workshift	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.CanLandHere	added	hand		519		.map,pos	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.ClearRequests	body	hand	773	942	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.Deliver	body	hand	940	1129	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.Done	body	hand	470	542	:done_map	:done_map	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.FlyingFace	removed	hand	1284		:pos,t		
Lua/Buildings/ShuttleHub.lua	CargoShuttle.GoHome	body	hand	1216	1415	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.Goto	body	hand	627	732	:dest	:dest	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.Idle	body	hand	1160	1359	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.Launch	body	hand	517	593	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.LaunchDstr	body	hand	505	578	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.LeaveColonist	body	hand	600	681	:colonist	:colonist	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.PickUp	body	hand	850	1028	:	:	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.SetTransportTask	body	hand	1069	1266	:task	:task	
Lua/Buildings/ShuttleHub.lua	CargoShuttle.TransportColonist	body	hand	635	736	:	:	
Lua/Buildings/ShuttleHub.lua	CountShuttles.__eval	added	hand		2125		:map,obj,context	RENAME?Lua/ClassDefs/ClassDef-Conditions.generated.lua:CountShuttles.__eval
Lua/Buildings/ShuttleHub.lua	FindDropPos	body	hand	560	641	.map,x,y,pfclass,err_dist	.map,x,y,pfclass,err_dist	
Lua/Buildings/ShuttleHub.lua	GetMaxCargoShuttleCapacity	body	hand	1686	1900	.	.	
Lua/Buildings/ShuttleHub.lua	HasShuttleLandingSlots	added	hand		110		.obj	
Lua/Buildings/ShuttleHub.lua	PickShuttle.__eval	added	hand		2160		:map,obj,context	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.CleanHistoryEntriesOlderThan	body	hand	1462	1659	:list,duration	:list,duration	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.Done	body	hand	1515	1708	:done_map	:done_map	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.GetFlyingShuttles	body	hand	1778	1996	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.GetRefundResources	added	hand		1777		:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.GetShuttleConstructionCostsStr	body	hand	1756	1969	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.GetSingleShuttleCostStr	body	hand	1769	1985	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.GetUIRolloverText	body	hand	1655	1869	:exclude_description	:exclude_description	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.HasFuel	body	hand	1842	2059	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.IsHeavyLoaded	body	hand	1838	2055	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.OnSetWorking	body	hand	1613	1829	:working	:working	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.RefuelShuttles	body	hand	1680	1894	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.SendOutShuttles	body	hand	1703	1915	:	:	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.ShuttleLeadIn	body	hand	1419	1609	:shuttle	:shuttle	
Lua/Buildings/ShuttleHub.lua	ShuttleHubBase.ShuttleLeadOut	body	hand	1447	1641	:shuttle	:shuttle	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.FreeLandingSpot	body	hand	166	218	:shuttle	:shuttle	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.GetFallbackLandingSpot	added	hand		101		:	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.GetLandingSpot	body	hand	81	114	:shuttle,reassign	:shuttle,reassign	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.InterruptResourceShuttles	added	hand		55		:shuttle_filter,on_shuttle_interrupted	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.ReserveLandingSpot	body	hand	107	154	:shuttle,idx	:shuttle,idx	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.ShuttleLeadIn	body	hand	208	267	:shuttle	:shuttle	
Lua/Buildings/ShuttleHub.lua	ShuttleLanding.WakeupWaitingShuttles	body	hand	52	71	:	:	
Lua/Buildings/ShuttleHub.lua	TestShuttleLandingTakeOffFX@21072f	body	hand	278	338	.t	.t	INDENTED
Lua/Buildings/SolarPanel.lua	GetSunAzimuth	added	hand		246		.	
Lua/Buildings/SolarPanel.lua	SavegameFixups.SolarPanelOrientationToRepeat	added	hand		285		.	
Lua/Buildings/SolarPanel.lua	SolarPanelBase.OnModifiableValueChanged	added	hand		78		:prop	
Lua/Buildings/SolarPanel.lua	SolarPanelBase.UpdateCounterAtmosphereModifier	body	hand	16	19	:	:	
Lua/Buildings/SolarPanel.lua	SolarPanelBuilding.OnSetWorking	body	hand	96	106	:working	:working	
Lua/Buildings/SolarPanel.lua	SolarPanelCommon.Destroy	body	hand	173	182	:	:	
Lua/Buildings/SolarPanel.lua	SolarPanelCommon.SetInteractionState	body	hand	199	208	:state	:state	
Lua/Buildings/SolarPanel.lua	SolarPanelsOrientToSun	body	hand	237	252	.anim_time	.anim_time	
Lua/Buildings/SpaceElevator.lua	OnMsg.NewHour	added	hand		313		.hour	
Lua/Buildings/SpaceElevator.lua	SavegameFixups.SpaceElevatorCargoTransporter	added	hand		656		.	
Lua/Buildings/SpaceElevator.lua	SavegameFixups.SpaceElevatorNotCountedInResourceOverview	added	hand		751		.	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.BuildingUpdate	removed	hand	128		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.BuyCargoOnEarth	added	hand		429		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CalcCargoDemands	added	hand		218		:thresholds,dir	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CalcExportReward	added	hand		460		:cargo_request	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CalcImportDemands	added	hand		271		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CanSwitchToManualMode	added	hand		176		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CanTransportCargoType	added	hand		168		:cargo_type	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.ConnectToCommandCenters	removed	hand	313		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CreateAutoCargoRequest	added	hand		206		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.CreateResourceRequests	body	hand	256	515	:	:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.DisconnectFromCommandCenters	removed	hand	304		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.DroneLoadResource	body	hand	465	544	:drone,request,resource,amount	:drone,request,resource,amount	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.DroneUnloadResource	body	hand	455	523	:drone,request,resource,amount	:drone,request,resource,amount	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.ExportGoods	removed	hand	145		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GameInit	body	hand	43	56	:	:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetAllowedResources	added	hand		163		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetArrivalLocMap	added	hand		147		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetArrivalLocType	added	hand		139		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetAutoDepartTimeLeft	added	hand		191		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetAvailableResourcesForOverview	added	hand		278		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetCargoManifest	removed	hand	380		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetDepartureLocMap	added	hand		143		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetDepartureLocType	added	hand		135		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetEarthAutomodeFundingState	added	hand		491		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetExportManifest	removed	hand	427		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetImportFundingState	added	hand		480		:cargo_request	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetImportPrice	added	hand		455		:resource	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetLoadedCargoNotInOverview	added	hand		293		:resource	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetStatus	body	hand	439	626	:	:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetStorageManifest	removed	hand	410		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetStoredExportResourceAmount	removed	hand	297		:		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetUIDestinationDescription	added	hand		159		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetUINextCourse	added	hand		639		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetUITradePriceInfo	added	hand		495		:id	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.GetUIWarning	added	hand		613		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.HasCourseCargo	added	hand		339		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.HourlyUpdate	added	hand		305		:hour	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.IsOnAutoModeTargetLocation	added	hand		155		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.IsRocketLanded	added	hand		181		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.IsSpecialAutomode	added	hand		172		:	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.LeadIn	added	hand		580		:unit,entrance	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.LeadOut	added	hand		584		:unit,entrance	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.MovePod	added	hand		386		:base_pos,dir	
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.OnModifiableValueChanged	removed	hand	276		:prop,old_val,new_val		
Lua/Buildings/SpaceElevator.lua	SpaceElevatorBase.OnSetWorking	body	hand	120	299	:working	:working	
